step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.03541177348271342,0.05167699561835202,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,0.8846674590764546,0,0,0.8846674590764546,0.7955463791998602,2502.2174376321345,2250.1449579225027,two_level_spectral_residual,nan,nan,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00016057061024345198,-9.85830877243477e-05,0.4090141619073099,0.04090141619073099,0.011564578139521232,0.10753872855637281,0.034330895304152585,0.050102520411968714,0.08871017948928916,0.13633805396910328,0.16423231213641257,0.23248273727730526,40000,64000,72000,2.1688779448520052,894.0945166293385,421.61045492047896,117.31382539755766,117.31382539755766,0.0004625,0.8882356721256737,0,0,0.8882356721256737,0.7986375984958811,2512.3098682074187,2258.8882464279072,two_level_spectral_residual,nan,nan,118.2663039587806,117.25238212699674,1197.501113594743,12.5,0.7646875,121.1704969530985,117.19461557231807,1660.5539400826603,3.125,0.8148046875
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00013800815939594014,-0.00010131167891859852,0.4029641619040196,0.04029641619040196,0.011228201909891806,0.10596321017169971,0.03328419757057501,0.04857211268743906,0.08666408876610916,0.13432138730133988,0.16238416426668614,0.23168343751214995,40000,64000,72000,2.150664921580578,955.6182035577306,420.1712055265208,119.90301801835697,119.90301801835697,0.000525,0.8921071172944183,0,0,0.8921071172944183,0.8025608053786077,2523.2599687346637,2269.9847511910025,two_level_spectral_residual,nan,nan,120.83305183292826,119.78532087267016,1162.9913152629958,12.5,0.76484375,123.70944903279322,119.79381845337323,1641.7726313245046,3.125,0.8159375
12,3e-06,80000,10,31.41592653589793,31.41592653589793,-0.00012095390444091712,-9.704691588206724e-05,0.39645686530516083,0.03964568653051608,0.010894570605863824,0.10437705976824517,0.03229945744161253,0.04705524897949841,0.08464955359437099,0.1321522884350536,0.160487351262515,0.23072377059075555,40000,64000,72000,2.1351516647142565,1021.512004977427,419.41275168550345,122.643076872567,122.643076872567,0.000625,0.8992630709380703,0,0,0.8992630709380703,0.8090313696553035,2543.5000621237955,2288.2862707036224,two_level_spectral_residual,nan,nan,123.58308784284331,122.50070035573977,1247.0948871166438,12.5,0.76625,126.52021484578593,122.5652362417415,1767.6997927306847,3.125,0.8176953125
16,4e-06,80000,10,31.41592653589793,31.41592653589793,-9.35300259872546e-05,-8.349034462435213e-05,0.39022228225442174,0.03902222822544217,0.010568602638308236,0.10280370926337355,0.03140318590452048,0.04571290068080619,0.08261929502627398,0.13007409408480725,0.15878121962470151,0.23016448669758904,40000,64000,72000,2.1172367336114055,1091.791126719412,420.24183414237336,125.5291323231488,125.5291323231488,0.00075,0.8997389034354036,0,0,0.8997389034354036,0.8108141290735574,2544.845919666089,2293.3286757991086,two_level_spectral_residual,nan,nan,126.54655869643523,125.48776671165368,1372.0403568123888,12.5,0.766875,129.32306322334725,125.51548739490572,2003.1620586048289,3.125,0.818671875
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,-7.10552154564439e-05,-7.713424722025052e-05,0.38362710871547434,0.03836271087154743,0.010248717832193936,0.10123595128309872,0.030496117068047317,0.04435217560810534,0.08062173162905521,0.12787570290515812,0.1568467943044828,0.22977704442744282,40000,64000,72000,2.1015650301410305,1165.904262051645,420.64489525946107,128.56257480762906,128.56257480762906,0.0009125,0.9009754016750074,0,0,0.9009754016750074,0.8145098039025611,2548.3432648266853,2303.7816227297044,two_level_spectral_residual,nan,nan,129.6042293658848,128.6596527215957,1525.6835642816923,12.5,0.7671875,132.31777335748222,128.6860379481051,1936.9965400064252,3.125,0.8202734375
24,6e-06,80000,10,31.41592653589793,31.41592653589793,-4.049084509590457e-05,-7.657789836663326e-05,0.37737013757961374,0.037737013757961374,0.00993738682597677,0.09968644253847546,0.02957621906509067,0.0430289367122957,0.07871167787801545,0.12579004585987125,0.15507791593676876,0.22890219954815574,40000,64000,72000,2.0857950865656307,1246.4142295973315,421.0961403755427,131.74534397772226,131.74534397772226,0.00115,0.912254091670441,0,0,0.912254091670441,0.819881725890954,2580.244217541373,2318.9757125936953,two_level_spectral_residual,nan,nan,132.8449077586976,131.92417071510616,1561.4775074368313,12.5,0.7684375,135.47493968294904,131.8805874964711,1969.6477674550674,3.125,0.8217578125
28,7e-06,80000,10,31.41592653589793,31.41592653589793,-1.3238794552067357e-05,-6.965265672139506e-05,0.3709631491286102,0.03709631491286102,0.009633490493677272,0.09815034637573762,0.02868256130297807,0.04170814832222215,0.07669926721120623,0.12365438304287008,0.15320814317552806,0.22781971226730494,40000,64000,72000,2.0675710617448733,1329.168163120436,420.0057575887313,135.09143546036472,135.09143546036472,0.0014875,0.921056526143389,0,0,0.921056526143389,0.8267128563229899,2605.1412619684597,2338.2970672003444,two_level_spectral_residual,nan,nan,136.28969164802663,135.35597291744241,1720.4607498194662,12.5,0.7690625,138.79270238957727,135.2147829365376,2225.409270946263,3.125,0.822421875
32,8e-06,80000,10,31.41592653589793,31.41592653589793,1.6589494175959736e-05,-7.047845131127843e-05,0.36473542981725565,0.03647354298172557,0.009335090213289545,0.09661827059769568,0.02790422397213462,0.04044625560744918,0.07475351715093487,0.12157847660575188,0.15129035396002105,0.2267479408663257,40000,64000,72000,2.0495271651670586,1416.9065161847516,419.2450731172098,138.60412450665726,138.60412450665726,0.001875,0.9211142060683428,0,0,0.9211142060683428,0.8311721283336487,2605.304405432753,2350.9097931119136,two_level_spectral_residual,nan,nan,139.9563216530845,139.09214205623704,1893.0607909960486,12.5,0.77125,142.45002886825455,139.02615285466777,2374.301221180382,3.125,0.82515625
36,9e-06,80000,10,31.41592653589793,31.41592653589793,4.0091375394583406e-05,-6.440450171676345e-05,0.3585829067477692,0.03585829067477692,0.009042174690531889,0.09509035014412287,0.027104390295054497,0.03919916251064237,0.07284971149671338,0.11952763558258973,0.14936846713801144,0.22577390853771734,40000,64000,72000,2.031600227613654,1508.6221231283023,419.14611433443616,142.30271162501026,142.30271162501026,0.0023375,0.9284287601723998,0,0,0.9284287601723998,0.8368610588736588,2625.9930886660914,2367.0005185620753,two_level_spectral_residual,nan,nan,143.85941984256672,143.03241553100827,1946.6817724434159,12.5,0.77171875,146.28748807737017,143.0775410940624,2295.0546236667756,3.125,0.8262890625
