step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.03541177348271342,0.05167699561835202,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,0.7955463791998602,0,0,0.7955463791998602,0.7955463791998602,2250.1449579225027,2250.1449579225027,current_fourier,nan,nan,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.0001616153541646751,-9.831863238807369e-05,0.40923711230042115,0.04092371123004211,0.01157637745184264,0.10759357532790999,0.0343588590832411,0.0502095452778951,0.0887973278711528,0.13641237076680704,0.16428514232918812,0.23249418424850216,40000,64000,72000,2.1698258833858315,891.953533804362,421.61885553808065,117.20182949283424,117.20182949283424,0.0004625,0.7984432116162551,0,0,0.7984432116162551,0.7984432116162551,2258.338437304878,2258.338437304878,current_fourier,nan,nan,118.14275843093488,117.13161052514752,1136.67491998575,12.5,0.7646875,121.03317275924692,117.03850918803826,1651.1982287449703,3.125,0.8148828125
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00014013358117600695,-0.00010079314013622822,0.4033878551858645,0.040338785518586454,0.011250986621710205,0.10607066805535922,0.03331080187231853,0.048780709405305704,0.08680078626596702,0.13446261839528817,0.162488817001807,0.23159323983475577,40000,64000,72000,2.1517947342755965,949.7881509059462,420.1983600632849,119.65998406807478,119.65998406807478,0.0005,0.8021797406491649,0,0,0.8021797406491649,0.8021797406491649,2268.9069373739617,2268.9069373739617,current_fourier,nan,nan,120.57215862059338,119.50689573764879,1168.6672504079224,12.5,0.76484375,123.45833368926814,119.54316769100014,1696.0157867928647,3.125,0.8159765625
12,3e-06,80000,10,31.41592653589793,31.41592653589793,-0.00012437616414939976,-9.635580467477356e-05,0.3972319461451105,0.03972319461451105,0.010927482619136678,0.10453460010511677,0.032388685449683666,0.04737077451683058,0.0848485984407597,0.13241064871503683,0.16063178545592913,0.23060002424766124,40000,64000,72000,2.135996343299241,1011.5647369277943,419.38112162519445,122.25175146861747,122.25175146861747,0.0006,0.8083244164359525,0,0,0.8083244164359525,0.8083244164359525,2286.286705042083,2286.286705042083,current_fourier,nan,nan,123.14024641989623,122.04889686168943,1222.7552253886427,12.5,0.76625,126.11935306621349,122.17999846531801,1811.6721008648951,3.125,0.8175390625
16,4e-06,80000,10,31.41592653589793,31.41592653589793,-9.841306410684998e-05,-8.268807722334831e-05,0.39109986203229496,0.039109986203229495,0.010610798666158197,0.10300873101906555,0.03147070027001319,0.0461340400162586,0.08283588016397767,0.13036662067743165,0.15895411338218712,0.23008309071311336,40000,64000,72000,2.118023763381883,1079.1380973509722,420.21547753624174,124.97034298874631,124.97034298874631,0.000725,0.8101698302180268,0,0,0.8101698302180268,0.8101698302180268,2291.5063234396825,2291.5063234396825,current_fourier,nan,nan,125.87556080689055,124.83711584193493,1344.2360998455094,12.5,0.76640625,128.63021593503498,124.82435492187155,1890.2864312224551,3.125,0.8189453125
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,-7.769133140093809e-05,-7.633714040266597e-05,0.3846036665234056,0.03846036665234056,0.010299342780944258,0.1014856777133811,0.030527351575469455,0.044845930038386085,0.08093171738539792,0.12820122217446853,0.1570702374907626,0.22968539069820987,40000,64000,72000,2.104288763468476,1151.0173698101,420.6592826204049,127.81719377114126,127.81719377114126,0.0009,0.8137279099319982,0,0,0.8137279099319982,0.8137279099319982,2301.5700926146883,2301.5700926146883,current_fourier,nan,nan,128.67294540028212,127.73321757559265,1459.0498796663605,12.5,0.7678125,131.4717822194342,127.77640308134485,1963.9410592072475,3.125,0.8199609375
24,6e-06,80000,10,31.41592653589793,31.41592653589793,-4.932622236612714e-05,-7.611156923595854e-05,0.3786744204754796,0.03786744204754796,0.009995624019573223,0.09997811770369165,0.02957762749768773,0.04352405050834808,0.07904827704917147,0.12622480682515988,0.1552991503384533,0.2287949666196763,40000,64000,72000,2.087499782792699,1229.2008040151493,421.1417019032757,130.7904572593725,130.7904572593725,0.0011,0.8187968883132456,0,0,0.8187968883132456,0.8187968883132456,2315.9073285629606,2315.9073285629606,current_fourier,nan,nan,131.6331376749103,130.67444105001806,1524.499185760552,12.5,0.7690625,134.2106650283335,130.5595019193512,1909.194620595703,3.125,0.8222265625
28,7e-06,80000,10,31.41592653589793,31.41592653589793,-2.4608243520814654e-05,-6.980339074655373e-05,0.37235206664739245,0.03723520666473924,0.009698468331811805,0.0984808018438711,0.02863799053630718,0.04226823281259842,0.07708958179957334,0.12411735554913082,0.1535217665277545,0.22771492900005427,40000,64000,72000,2.070341182571578,1309.9846275077223,420.0704723313611,133.9022474670332,133.9022474670332,0.001425,0.8255683641884662,0,0,0.8255683641884662,0.8255683641884662,2335.0599546029994,2335.0599546029994,current_fourier,nan,nan,134.77577329430437,133.80585537676527,1752.8969632503226,12.5,0.76890625,137.33058527291593,133.74316433372348,2032.6186180962268,3.125,0.8225
32,8e-06,80000,10,31.41592653589793,31.41592653589793,2.1393170472445377e-06,-7.157517051362972e-05,0.36637133991959575,0.03663713399195957,0.009405887493017715,0.09698395482252575,0.02778628745498299,0.041053665501766166,0.07523227344872854,0.12212377997319858,0.15167291695659896,0.22665575452965533,40000,64000,72000,2.053443194143928,1397.282448805871,419.24401909941776,137.15898737192657,137.15898737192657,0.0016625,0.829953075542199,0,0,0.829953075542199,0.829953075542199,2347.4617911300793,2347.4617911300793,current_fourier,nan,nan,138.00096787823574,137.1019202895686,1656.871428115215,12.5,0.77140625,140.48079674871846,137.07286835648173,2204.43190025619,3.125,0.825
36,9e-06,80000,10,31.41592653589793,31.41592653589793,2.2108608591626278e-05,-6.681669400806005e-05,0.36046274612719503,0.0360462746127195,0.00911795425225795,0.09548797962182438,0.027036666663770616,0.03980678792466783,0.07335340609222185,0.120154248709065,0.1498106477300972,0.22546242314235285,40000,64000,72000,2.0349788398476534,1490.2700484195625,419.0805058741792,140.57856009178258,140.57856009178258,0.002225,0.8353460011663295,0,0,0.8353460011663295,0.8353460011663295,2362.715288247109,2362.715288247109,current_fourier,nan,nan,141.44363177912874,140.63848538292035,1793.110792737873,12.5,0.77171875,143.87192413761025,140.671232397343,2308.799138326377,3.125,0.8262890625
